Frame, Timestamp, Render Stars, Tonemapping, User Interface
1852, 1781787708383255897, 2157, 290, 283
1853, 1781787708385830906, 1890, 291, 16
1854, 1781787708388132548, 2141, 291, 17
1855, 1781787708390791796, 1896, 291, 17
1856, 1781787708393525482, 2249, 293, 86
1857, 1781787708396334103, 2186, 290, 342
1858, 1781787708398851178, 2146, 292, 280
1859, 1781787708401269376, 1879, 290, 17
1860, 1781787708403628219, 2090, 291, 16
1861, 1781787708406146461, 1889, 289, 17
1862, 1781787708408941806, 2281, 289, 16
1863, 1781787708411786846, 2091, 292, 87
1864, 1781787708414621209, 2178, 290, 351
1865, 1781787708417123502, 2189, 291, 280
1866, 1781787708419732782, 1876, 290, 17
1867, 1781787708422223812, 2114, 291, 15
1868, 1781787708424819540, 2041, 291, 16
1869, 1781787708427671801, 2075, 291, 216
1870, 1781787708430467137, 1981, 291, 75
1871, 1781787708432985061, 2254, 290, 290
1872, 1781787708435626305, 2160, 291, 284
1873, 1781787708437911400, 2155, 291, 16
1874, 1781787708440676884, 1862, 291, 16
1875, 1781787708443108715, 2243, 293, 78
1876, 1781787708445753741, 2201, 290, 341
1877, 1781787708448539556, 2149, 290, 287
1878, 1781787708451198342, 1874, 291, 16
1879, 1781787708453648677, 2097, 291, 17
1880, 1781787708456348412, 1880, 291, 17
1881, 1781787708459014013, 2302, 290, 17
1882, 1781787708461847584, 2042, 291, 79
1883, 1781787708464544941, 2172, 289, 352
1884, 1781787708467081505, 2153, 292, 285
1885, 1781787708469670259, 1873, 290, 16
1886, 1781787708471966302, 2134, 292, 17
1887, 1781787708474828783, 1968, 292, 17
1888, 1781787708477717255, 2206, 291, 74
1889, 1781787708480420860, 2161, 290, 342
1890, 1781787708482926633, 2140, 291, 280
1891, 1781787708485434416, 1893, 290, 16
1892, 1781787708487701198, 2121, 288, 16
1893, 1781787708490494436, 1890, 290, 17
1894, 1781787708493222943, 2304, 290, 224
1895, 1781787708496033503, 2231, 291, 347
1896, 1781787708498582073, 2179, 291, 284
1897, 1781787708500869769, 1872, 291, 16
1898, 1781787708503370694, 1992, 318, 16
1899, 1781787708505837906, 2116, 290, 16
1900, 1781787708508521502, 2062, 289, 17
1901, 1781787708511384411, 2133, 292, 81
1902, 1781787708514151298, 2179, 291, 348
1903, 1781787708516666624, 2140, 292, 284
1904, 1781787708519175899, 1919, 290, 16
1905, 1781787708521454705, 2100, 288, 17
1906, 1781787708524346045, 1879, 291, 17
1907, 1781787708527225652, 2257, 291, 87
1908, 1781787708529956508, 2174, 291, 343
1909, 1781787708532433192, 2146, 290, 282
1910, 1781787708534763849, 1878, 290, 17
1911, 1781787708537226718, 1965, 290, 17
1912, 1781787708539919358, 2133, 291, 17
1913, 1781787708542767816, 2240, 290, 16
1914, 1781787708545614980, 2096, 290, 217
1915, 1781787708548108282, 2182, 290, 346
1916, 1781787708550369860, 2160, 290, 279
1917, 1781787708552977432, 1884, 292, 17
1918, 1781787708555269228, 2119, 289, 16
1919, 1781787708557978910, 1980, 289, 14
1920, 1781787708560720355, 2228, 293, 78
1921, 1781787708563550338, 2169, 291, 348
1922, 1781787708566049222, 2115, 290, 281
1923, 1781787708568580735, 1916, 291, 16
1924, 1781787708570868655, 2095, 289, 17
1925, 1781787708573676287, 1902, 291, 16
1926, 1781787708576548268, 2265, 288, 208
1927, 1781787708579371141, 2169, 291, 350
1928, 1781787708581908725, 2118, 291, 284
1929, 1781787708584195200, 1877, 290, 17
1930, 1781787708586688802, 1953, 292, 16
1931, 1781787708589158945, 2142, 289, 17
1932, 1781787708592136742, 1968, 292, 17
1933, 1781787708595024457, 2195, 291, 184
1934, 1781787708597555360, 2311, 293, 353
1935, 1781787708599815329, 2185, 289, 280
1936, 1781787708602331478, 1879, 292, 16
1937, 1781787708604628379, 2134, 290, 17
1938, 1781787708607341163, 1870, 289, 16
1939, 1781787708610121439, 2232, 289, 83
1940, 1781787708612940428, 2206, 289, 350
1941, 1781787708615481822, 2169, 290, 281
1942, 1781787708617884080, 1870, 292, 16
1943, 1781787708620225927, 1997, 291, 37
1944, 1781787708622708285, 2091, 291, 17
1945, 1781787708625330966, 2046, 289, 15
1946, 1781787708628218802, 2129, 294, 85
1947, 1781787708631045347, 2158, 289, 340
1948, 1781787708633602596, 2129, 292, 287
1949, 1781787708636163474, 1917, 292, 17
1950, 1781787708638454218, 2142, 289, 17
1951, 1781787708641169943, 1887, 289, 17
1952, 1781787708643953116, 2225, 291, 183
1953, 1781787708646794966, 2306, 292, 354
1954, 1781787708649304919, 2162, 291, 277
1955, 1781787708651670196, 1882, 290, 17
1956, 1781787708654050680, 2119, 288, 16
1957, 1781787708656762989, 1903, 290, 16
1958, 1781787708659702790, 2308, 290, 17
1959, 1781787708662488861, 2067, 292, 75
1960, 1781787708665008431, 1981, 292, 341
1961, 1781787708667272562, 2072, 290, 281
1962, 1781787708669879913, 1940, 291, 16
1963, 1781787708672188916, 2143, 291, 17
1964, 1781787708674831734, 1978, 289, 17
1965, 1781787708677560067, 2220, 291, 79
1966, 1781787708680389262, 1936, 291, 88
1967, 1781787708682890211, 1973, 290, 284
1968, 1781787708685427588, 2138, 291, 284
1969, 1781787708687704214, 2147, 291, 17
1970, 1781787708690479651, 1876, 290, 17
1971, 1781787708693229230, 2223, 291, 193
1972, 1781787708696036741, 2289, 290, 350
1973, 1781787708698589274, 2163, 290, 277
1974, 1781787708700857878, 1880, 291, 17
1975, 1781787708703337950, 2115, 291, 16
1976, 1781787708705860106, 1884, 291, 17
1977, 1781787708708498535, 2263, 291, 17
1978, 1781787708711211080, 2090, 294, 87
1979, 1781787708714060663, 2143, 290, 339
1980, 1781787708716580897, 2159, 291, 280
1981, 1781787708719257556, 1881, 290, 16
1982, 1781787708721547682, 2143, 289, 17
1983, 1781787708724227799, 1971, 289, 15
1984, 1781787708727086166, 2080, 291, 87
1985, 1781787708729910521, 1907, 291, 78
1986, 1781787708732401393, 2004, 291, 283
1987, 1781787708734788085, 2149, 291, 283
1988, 1781787708737135062, 2157, 291, 16
1989, 1781787708739634991, 1877, 291, 17
1990, 1781787708742242920, 2235, 292, 178
1991, 1781787708745129973, 2041, 290, 79
1992, 1781787708747931771, 1987, 290, 279
1993, 1781787708750457957, 2139, 290, 283
1994, 1781787708753061613, 2168, 289, 16
1995, 1781787708755353125, 1885, 288, 17
1996, 1781787708758235573, 2299, 290, 209
1997, 1781787708760932109, 1911, 291, 76
1998, 1781787708763773683, 1953, 292, 280
1999, 1781787708766278758, 2094, 290, 286
2000, 1781787708768829668, 1914, 290, 16
2001, 1781787708771110349, 2138, 291, 17
2002, 1781787708773899421, 1997, 290, 15
2003, 1781787708776658732, 2240, 292, 84
2004, 1781787708779490280, 2184, 292, 357
2005, 1781787708781968755, 2168, 290, 277
2006, 1781787708784276562, 1864, 291, 17
2007, 1781787708786730961, 2115, 290, 16
2008, 1781787708789239524, 1884, 291, 17
2009, 1781787708791869354, 2221, 291, 178
2010, 1781787708794720662, 2325, 291, 350
2011, 1781787708797431699, 2150, 290, 280
2012, 1781787708799938190, 1886, 291, 17
2013, 1781787708802456659, 2101, 289, 17
2014, 1781787708804766979, 1877, 292, 17
2015, 1781787708807661974, 2045, 288, 16
2016, 1781787708810495655, 2172, 294, 76
2017, 1781787708813245154, 2170, 291, 348
2018, 1781787708815708670, 2136, 291, 284
2019, 1781787708818230041, 1873, 291, 16
2020, 1781787708820459664, 2196, 288, 16
2021, 1781787708823148866, 2107, 289, 14
2022, 1781787708825999509, 2216, 291, 85
2023, 1781787708828831465, 1934, 290, 88
2024, 1781787708831309187, 2204, 291, 282
2025, 1781787708833557644, 2150, 291, 277
2026, 1781787708836141061, 2177, 289, 17
2027, 1781787708838458634, 1891, 292, 16
2028, 1781787708841112724, 2277, 294, 174
2029, 1781787708844159709, 2053, 292, 79
2030, 1781787708846966359, 1953, 290, 288
2031, 1781787708849457742, 2104, 290, 280
2032, 1781787708852002383, 1971, 327, 17
2033, 1781787708854627275, 2090, 289, 17
2034, 1781787708857791676, 2282, 290, 17
2035, 1781787708860718966, 2045, 293, 88
2036, 1781787708863679035, 1939, 290, 77
2037, 1781787708866114075, 1985, 291, 278
2038, 1781787708868787902, 2127, 291, 342
2039, 1781787708871247700, 2158, 291, 16
2040, 1781787708874162998, 1996, 288, 14
2041, 1781787708877219759, 2125, 292, 88
2042, 1781787708880093343, 2183, 291, 339
2043, 1781787708882511557, 2156, 291, 278
2044, 1781787708884873702, 1885, 291, 17
2045, 1781787708887259940, 2109, 287, 16
2046, 1781787708889717660, 1898, 290, 16
2047, 1781787708892334856, 2272, 288, 208
2048, 1781787708895236233, 2189, 290, 351
2049, 1781787708898017041, 2178, 291, 287
2050, 1781787708900525685, 1888, 291, 17
2051, 1781787708903158490, 1929, 290, 17
2052, 1781787708905497864, 2148, 290, 16
2053, 1781787708908168229, 2009, 293, 17
2054, 1781787708910910184, 2223, 295, 84
2055, 1781787708913737005, 1923, 290, 87
2056, 1781787708916267305, 2018, 290, 280
2057, 1781787708918778141, 2130, 292, 280
2058, 1781787708921172200, 2141, 292, 17
2059, 1781787708923977270, 1906, 292, 16
2060, 1781787708926711779, 2228, 290, 80
2061, 1781787708929482013, 1926, 290, 89
2062, 1781787708931993981, 2175, 293, 281
2063, 1781787708934315154, 2342, 292, 284
2064, 1781787708936766201, 2234, 290, 16
2065, 1781787708939275509, 1796, 291, 16
2066, 1781787708941892355, 2179, 291, 87
2067, 1781787708944726286, 1825, 292, 87
2068, 1781787708947558881, 2069, 292, 283
2069, 1781787708950085840, 2209, 290, 291
2070, 1781787708952708327, 2142, 289, 17
2071, 1781787708954996804, 2011, 293, 17
2072, 1781787708957663458, 2092, 293, 197
2073, 1781787708960443815, 2370, 293, 339
2074, 1781787708963270799, 2148, 289, 281
2075, 1781787708965761779, 1880, 291, 17
2076, 1781787708968284274, 2095, 290, 17
2077, 1781787708970573556, 1858, 290, 16
2078, 1781787708973082188, 2281, 290, 224
2079, 1781787708975715642, 2186, 289, 344
2080, 1781787708978385617, 2113, 289, 284
2081, 1781787708981209745, 1908, 290, 16
2082, 1781787708983718907, 1930, 288, 17
2083, 1781787708986311829, 2148, 290, 17
2084, 1781787708988612539, 1991, 292, 16
2085, 1781787708991688772, 2088, 292, 88
2086, 1781787708994891695, 2195, 292, 344
2087, 1781787708997584631, 2111, 291, 281
2088, 1781787709000081026, 1891, 291, 16
2089, 1781787709002786078, 2091, 291, 17
2090, 1781787709005107172, 1892, 291, 16
2091, 1781787709008028448, 2242, 291, 195
2092, 1781787709010966533, 2384, 291, 343
2093, 1781787709013722220, 2222, 291, 284
2094, 1781787709016244759, 1886, 291, 17
2095, 1781787709018753757, 2181, 288, 17
2096, 1781787709021054970, 1880, 290, 17
2097, 1781787709023868681, 2269, 291, 17
2098, 1781787709026597638, 2330, 292, 345
2099, 1781787709029413823, 2137, 290, 354
2100, 1781787709031925601, 1899, 291, 16
2101, 1781787709034194509, 1924, 291, 17
2102, 1781787709036793529, 2131, 289, 16
2103, 1781787709039257904, 2007, 292, 18
2104, 1781787709041919473, 2228, 293, 84
2105, 1781787709044812326, 2193, 289, 343
2106, 1781787709047611473, 2159, 290, 283
2107, 1781787709050119671, 1905, 290, 17
2108, 1781787709052762159, 2091, 290, 17
2109, 1781787709055107638, 1895, 291, 16
2110, 1781787709058147352, 2279, 288, 188
2111, 1781787709060960757, 2366, 293, 350
2112, 1781787709063712260, 2145, 290, 287
2113, 1781787709066239672, 1898, 292, 15
2114, 1781787709068775358, 1987, 328, 16
2115, 1781787709071067878, 2086, 290, 16
2116, 1781787709073872069, 2044, 290, 17
2117, 1781787709076332604, 2143, 288, 84
2118, 1781787709079023616, 2180, 291, 344
2119, 1781787709081779773, 2128, 291, 284
2120, 1781787709084339990, 1861, 291, 16
2121, 1781787709086768003, 2192, 289, 16
2122, 1781787709089416351, 1925, 290, 17
2123, 1781787709092337951, 2248, 293, 83
2124, 1781787709095156828, 2150, 289, 348
2125, 1781787709097663332, 2115, 291, 280
2126, 1781787709099925351, 1895, 289, 16
2127, 1781787709102463619, 2092, 288, 17
2128, 1781787709104772129, 1940, 290, 16
2129, 1781787709107435224, 2261, 290, 17
2130, 1781787709110220656, 2088, 290, 209
2131, 1781787709113011296, 2169, 291, 344
2132, 1781787709115509022, 2155, 290, 287
2133, 1781787709117810258, 1877, 290, 17
2134, 1781787709120324703, 2167, 290, 16
2135, 1781787709122820241, 1992, 291, 16
2136, 1781787709125476482, 2061, 294, 78
2137, 1781787709128171193, 2178, 292, 354
2138, 1781787709130940919, 2121, 292, 278
2139, 1781787709133456310, 1872, 291, 16
2140, 1781787709136045418, 2161, 289, 16
2141, 1781787709138344625, 1901, 292, 17
2142, 1781787709141203158, 2282, 291, 223
2143, 1781787709143890977, 2176, 290, 356
2144, 1781787709146703525, 2142, 290, 281
2145, 1781787709149251982, 1870, 290, 16
2146, 1781787709151637869, 1983, 291, 16
2147, 1781787709154030089, 2124, 290, 16
2148, 1781787709156694382, 2029, 289, 16
2149, 1781787709159627708, 2091, 291, 210
2150, 1781787709162567383, 2192, 289, 347
2151, 1781787709165085282, 2145, 290, 283
2152, 1781787709167346025, 1891, 290, 17
2153, 1781787709169854758, 2103, 290, 17
2154, 1781787709172170348, 1954, 291, 13
2155, 1781787709175022985, 2112, 290, 75
2156, 1781787709177722843, 2202, 291, 356
2157, 1781787709180533069, 2169, 292, 280
2158, 1781787709183060584, 1884, 291, 17
2159, 1781787709185588035, 2116, 288, 16
2160, 1781787709187889765, 1878, 291, 17
2161, 1781787709190641509, 2253, 291, 216
2162, 1781787709193103554, 2181, 291, 355
2163, 1781787709195718392, 2161, 290, 282
2164, 1781787709198550890, 1881, 291, 17
2165, 1781787709201172130, 1926, 289, 17
2166, 1781787709203589118, 2134, 292, 17
2167, 1781787709206109869, 2005, 290, 17
2168, 1781787709208812515, 2073, 291, 221
2169, 1781787709211490124, 2203, 290, 337
2170, 1781787709214293127, 2194, 291, 280
2171, 1781787709216816971, 1885, 290, 17
2172, 1781787709219416006, 2133, 289, 17
2173, 1781787709221682342, 2012, 289, 15
2174, 1781787709224382609, 2226, 291, 84
2175, 1781787709226810044, 1927, 290, 76
2176, 1781787709229631979, 2194, 292, 284
2177, 1781787709232427026, 2196, 292, 284
2178, 1781787709235164632, 2038, 322, 16
2179, 1781787709237506396, 2084, 291, 16
2180, 1781787709240297566, 2266, 289, 224
2181, 1781787709242787031, 1929, 291, 87
2182, 1781787709245636785, 2159, 290, 279
2183, 1781787709248384188, 2149, 290, 288
2184, 1781787709250929971, 1943, 291, 16
2185, 1781787709253525411, 2140, 290, 17
2186, 1781787709256080514, 1990, 290, 16
2187, 1781787709258791494, 2073, 292, 220
2188, 1781787709261485328, 2189, 290, 357
2189, 1781787709264291524, 2165, 292, 281
2190, 1781787709266801130, 1887, 290, 17
2191, 1781787709269412458, 2120, 290, 16
2192, 1781787709271720396, 2061, 288, 15
2193, 1781787709274433933, 2227, 292, 79
2194, 1781787709277169134, 1917, 291, 77
2195, 1781787709279996928, 2194, 291, 283
2196, 1781787709282504123, 2160, 290, 282
2197, 1781787709284874658, 2150, 288, 16
2198, 1781787709287342445, 1854, 291, 16
2199, 1781787709290050762, 2288, 291, 207
2200, 1781787709292913690, 2168, 291, 350
2201, 1781787709295706148, 2174, 292, 281
2202, 1781787709298205556, 1876, 292, 17
2203, 1781787709300465262, 1946, 290, 16
2204, 1781787709303093755, 2126, 291, 15
2205, 1781787709305473297, 1981, 293, 16
2206, 1781787709308511220, 2071, 293, 78
2207, 1781787709311440410, 2170, 289, 349
2208, 1781787709313940670, 2172, 291, 282
2209, 1781787709316168153, 1905, 291, 16
2210, 1781787709318717683, 2109, 288, 16
2211, 1781787709320979316, 1894, 287, 16
2212, 1781787709323792773, 2304, 291, 219
2213, 1781787709326526166, 2165, 290, 349
2214, 1781787709329318188, 2147, 289, 287
2215, 1781787709331795033, 1911, 291, 16
2216, 1781787709334077522, 1994, 290, 16
2217, 1781787709336548981, 2081, 290, 23
2218, 1781787709338875102, 2081, 291, 15
2219, 1781787709341526651, 2411, 290, 351
2220, 1781787709344263050, 2151, 292, 342
2221, 1781787709347051062, 1870, 290, 17
2222, 1781787709349534034, 1883, 291, 17
2223, 1781787709352047141, 2131, 290, 17
2224, 1781787709354353601, 1894, 289, 16
2225, 1781787709357135481, 2233, 293, 84
2226, 1781787709360068715, 2195, 292, 356
2227, 1781787709362903131, 2135, 291, 284
2228, 1781787709365455171, 1870, 292, 17
2229, 1781787709367819514, 2082, 290, 16
2230, 1781787709370265688, 1907, 291, 16
2231, 1781787709372784834, 2258, 289, 16
2232, 1781787709375419854, 2109, 289, 218
2233, 1781787709378198187, 2164, 290, 352
2234, 1781787709380881902, 2164, 291, 285
2235, 1781787709383401374, 1883, 290, 17
2236, 1781787709386043125, 2126, 291, 16
2237, 1781787709388377840, 1980, 289, 14
2238, 1781787709391475731, 2043, 293, 87
2239, 1781787709394536723, 2185, 290, 344
2240, 1781787709397268732, 2127, 290, 284
2241, 1781787709399755175, 1878, 291, 17
2242, 1781787709402417790, 2084, 289, 16
2243, 1781787709404696293, 1895, 291, 16
2244, 1781787709407512772, 2287, 290, 207
2245, 1781787709410422465, 2175, 290, 342
2246, 1781787709413245086, 2187, 291, 282
2247, 1781787709415747109, 1884, 290, 17
2248, 1781787709418248028, 1934, 287, 17
2249, 1781787709420513496, 2152, 290, 16
2250, 1781787709423049747, 1979, 291, 16
2251, 1781787709425989121, 2065, 290, 207
2252, 1781787709428890874, 2191, 289, 350
2253, 1781787709431427299, 2138, 290, 281
2254, 1781787709433750211, 1890, 290, 17
2255, 1781787709436348907, 2163, 290, 16
2256, 1781787709438671893, 1894, 290, 16
2257, 1781787709441549554, 2241, 291, 87
2258, 1781787709444239307, 2161, 291, 336
2259, 1781787709447022135, 2178, 290, 281
2260, 1781787709449530781, 1886, 289, 17
2261, 1781787709452033709, 2008, 290, 17
2262, 1781787709454324948, 2091, 291, 17
2263, 1781787709457227156, 2262, 289, 17
2264, 1781787709459805692, 2309, 293, 339
2265, 1781787709463853760, 2180, 293, 354
2266, 1781787709466949798, 1896, 290, 16
2267, 1781787709469884389, 1867, 290, 16
2268, 1781787709472658575, 2117, 291, 16
2269, 1781787709475423172, 1984, 291, 16
2270, 1781787709478921793, 2083, 291, 207
2271, 1781787709481789618, 2207, 289, 344
2272, 1781787709484274036, 2168, 290, 283
2273, 1781787709486965554, 1876, 291, 17
2274, 1781787709489720241, 2152, 292, 16
2275, 1781787709492387839, 1899, 291, 15
2276, 1781787709495297879, 2229, 289, 76
2277, 1781787709498022289, 2188, 289, 352
2278, 1781787709500494411, 2186, 291, 286
2279, 1781787709503124542, 1869, 289, 16
2280, 1781787709505503997, 1988, 291, 16
2281, 1781787709508303215, 2127, 291, 16
2282, 1781787709510992166, 2261, 289, 17
2283, 1781787709513757469, 2067, 292, 88
2284, 1781787709516262179, 2171, 290, 339
2285, 1781787709518788849, 2128, 291, 283
2286, 1781787709521142758, 1877, 291, 17
2287, 1781787709523932466, 2124, 290, 16
2288, 1781787709526360993, 1981, 289, 13
2289, 1781787709529033200, 2184, 289, 210
2290, 1781787709531881884, 2191, 291, 342
2291, 1781787709534434131, 2170, 289, 279
2292, 1781787709536918061, 1883, 290, 17
2293, 1781787709539528199, 2095, 290, 17
2294, 1781787709542485034, 1873, 291, 16
2295, 1781787709545290173, 2276, 289, 213
2296, 1781787709547809962, 2224, 290, 353
2297, 1781787709550072922, 2196, 290, 281
2298, 1781787709552574975, 1893, 290, 16
2299, 1781787709554872642, 1969, 290, 17
2300, 1781787709557515771, 2125, 291, 16
2301, 1781787709559949227, 2289, 290, 16
2302, 1781787709562611947, 2089, 291, 88
2303, 1781787709565428779, 2184, 289, 349
2304, 1781787709568220499, 2139, 290, 279
